lat,lon,object_class,geometry
53.0890790,49.8879746,cooling_tower,POINT (49.8879746 53.089079)
53.0869285,49.8829803,cooling_tower,POINT (49.8829803 53.0869285)
53.0867964,49.8832914,cooling_tower,POINT (49.8832914 53.0867964)
53.0845248,49.8837528,cooling_tower,POINT (49.8837528 53.0845248)
53.0847166,49.8839700,cooling_tower,POINT (49.88397 53.0847166)
53.0849099,49.8841846,cooling_tower,POINT (49.8841846 53.0849099)
53.0852272,49.8845333,cooling_tower,POINT (49.8845333 53.0852272)
53.0854157,49.8847693,cooling_tower,POINT (49.8847693 53.0854157)
53.0856058,49.8850000,cooling_tower,POINT (49.885 53.0856058)
53.0858105,49.8851931,cooling_tower,POINT (49.8851931 53.0858105)
53.0855511,49.8858502,cooling_tower,POINT (49.8858502 53.0855511)
53.0853529,49.8856464,cooling_tower,POINT (49.8856464 53.0853529)
53.0851628,49.8854130,cooling_tower,POINT (49.885413 53.0851628)
53.0849727,49.8851877,cooling_tower,POINT (49.8851877 53.0849727)
53.0846489,49.8848149,cooling_tower,POINT (49.8848149 53.0846489)
53.0844572,49.8846164,cooling_tower,POINT (49.8846164 53.0844572)
53.0842525,49.8844118,cooling_tower,POINT (49.8844118 53.0842525)
53.0745175,49.8772270,cooling_tower,POINT (49.877227 53.0745175)
53.0743210,49.8766664,cooling_tower,POINT (49.8766664 53.074321)
53.0741115,49.8768944,cooling_tower,POINT (49.8768944 53.0741115)
53.0743016,49.8774361,cooling_tower,POINT (49.8774361 53.0743016)
53.0700199,49.8785063,cooling_tower,POINT (49.8785063 53.0700199)
53.0699104,49.8781630,cooling_tower,POINT (49.878163 53.0699104)
53.0703439,49.8781845,cooling_tower,POINT (49.8781845 53.0703439)
53.0702359,49.8778680,cooling_tower,POINT (49.877868 53.0702359)
53.0701021,49.8775193,cooling_tower,POINT (49.8775193 53.0701021)
53.0699908,49.8771867,cooling_tower,POINT (49.8771867 53.0699908)
53.0699716,49.8660555,cooling_tower,POINT (49.8660555 53.0699716)
53.0701859,49.8658651,cooling_tower,POINT (49.8658651 53.0701859)
53.0699700,49.8653072,cooling_tower,POINT (49.8653072 53.06997)
53.0697605,49.8655191,cooling_tower,POINT (49.8655191 53.0697605)
53.0673671,49.8698280,cooling_tower,POINT (49.869828 53.0673671)
53.0641534,49.8672706,cooling_tower,POINT (49.8672706 53.0641534)
53.0638004,49.8668172,cooling_tower,POINT (49.8668172 53.0638004)
53.0634516,49.8663258,cooling_tower,POINT (49.8663258 53.0634516)
50.0526275,20.0120521,cooling_tower,POINT (20.0120521 50.0526275)
57.8808547,56.1689329,cooling_tower,POINT (56.1689329 57.8808547)
57.8810650,56.1685856,cooling_tower,POINT (56.1685856 57.881065)
57.8812760,56.1682316,cooling_tower,POINT (56.1682316 57.881276)
57.8736907,56.1733639,cooling_tower,POINT (56.1733639 57.8736907)
57.8734468,56.1737609,cooling_tower,POINT (56.1737609 57.8734468)
57.8736252,56.1741042,cooling_tower,POINT (56.1741042 57.8736252)
57.8738731,56.1737203,cooling_tower,POINT (56.1737203 57.8738731)
57.8732885,56.1724198,cooling_tower,POINT (56.1724198 57.8732885)
57.8734540,56.1727765,cooling_tower,POINT (56.1727765 57.873454)
57.8732058,56.1731520,cooling_tower,POINT (56.173152 57.8732058)
57.8730489,56.1727953,cooling_tower,POINT (56.1727953 57.8730489)
57.8749317,56.1769259,cooling_tower,POINT (56.1769259 57.8749317)
57.8751099,56.1772987,cooling_tower,POINT (56.1772987 57.8751099)
57.8753595,56.1768723,cooling_tower,POINT (56.1768723 57.8753595)
57.8751756,56.1765235,cooling_tower,POINT (56.1765235 57.8751756)
57.8749359,56.1759818,cooling_tower,POINT (56.1759818 57.8749359)
57.8745123,56.1760113,cooling_tower,POINT (56.1760113 57.8745123)
57.8746907,56.1763754,cooling_tower,POINT (56.1763754 57.8746907)
52.3692913,76.9317305,cooling_tower,POINT (76.9317305 52.3692913)
52.3693028,76.9302607,cooling_tower,POINT (76.93026070000001 52.3693028)
52.3685379,76.9302419,cooling_tower,POINT (76.9302419 52.3685379)
52.3678288,76.9302901,cooling_tower,POINT (76.93029009999999 52.3678288)
52.3644075,76.9305745,cooling_tower,POINT (76.93057450000001 52.3644075)
30.8326181,112.8510830,cooling_tower,POINT (112.851083 30.8326181)
26.0252769,104.2631305,cooling_tower,POINT (104.2631305 26.0252769)
26.0250788,104.2627977,cooling_tower,POINT (104.2627977 26.0250788)
42.5483727,125.6789812,cooling_tower,POINT (125.6789812 42.5483727)
35.8861824,117.6461128,cooling_tower,POINT (117.6461128 35.8861824)
35.8867368,117.6460225,cooling_tower,POINT (117.6460225 35.8867368)
34.5486999,108.4729955,cooling_tower,POINT (108.4729955 34.5486999)
40.6786558,109.8900081,cooling_tower,POINT (109.8900081 40.6786558)
40.6791755,109.8904520,cooling_tower,POINT (109.890452 40.6791755)
40.6801072,109.8900819,cooling_tower,POINT (109.8900819 40.6801072)
40.6794180,109.8894724,cooling_tower,POINT (109.8894724 40.679418)
39.7977714,98.3072412,cooling_tower,POINT (98.30724120000001 39.7977714)
39.7974759,98.3063447,cooling_tower,POINT (98.3063447 39.7974759)
39.7963742,98.3035452,cooling_tower,POINT (98.3035452 39.7963742)
39.7953521,98.3040855,cooling_tower,POINT (98.3040855 39.7953521)
39.7915950,98.3066672,cooling_tower,POINT (98.30666720000001 39.791595)
39.7928469,98.3059657,cooling_tower,POINT (98.3059657 39.7928469)
39.8477144,98.2160434,cooling_tower,POINT (98.2160434 39.8477144)
39.8506509,98.2132097,cooling_tower,POINT (98.21320969999999 39.8506509)
39.8486679,98.2140479,cooling_tower,POINT (98.2140479 39.8486679)
39.8494895,98.2122985,cooling_tower,POINT (98.2122985 39.8494895)
37.4321159,116.2276658,cooling_tower,POINT (116.2276658 37.4321159)
37.4693369,116.2595091,cooling_tower,POINT (116.2595091 37.4693369)
37.4691584,116.2567556,cooling_tower,POINT (116.2567556 37.4691584)
37.4696066,116.2567392,cooling_tower,POINT (116.2567392 37.4696066)
38.1997008,114.2457155,cooling_tower,POINT (114.2457155 38.1997008)
40.9264463,69.8240241,cooling_tower,POINT (69.8240241 40.9264463)
40.9265010,69.8216987,cooling_tower,POINT (69.8216987 40.926501)
40.9279813,69.8217604,cooling_tower,POINT (69.8217604 40.9279813)
40.9279277,69.8239727,cooling_tower,POINT (69.8239727 40.9279277)
39.2907801,-74.6405401,cooling_tower,POINT (-74.6405401 39.2907801)
31.4461576,120.4348505,cooling_tower,POINT (120.4348505 31.4461576)
31.4473468,120.4335017,cooling_tower,POINT (120.4335017 31.4473468)
45.7122574,126.4670205,cooling_tower,POINT (126.4670205 45.7122574)
45.7122468,126.4654203,cooling_tower,POINT (126.4654203 45.7122468)
46.8826194,127.4790336,cooling_tower,POINT (127.4790336 46.8826194)
45.7514401,126.7302414,cooling_tower,POINT (126.7302414 45.7514401)
45.7518919,126.7301420,cooling_tower,POINT (126.730142 45.7518919)
39.9029718,106.7684501,cooling_tower,POINT (106.7684501 39.9029718)
39.8192371,106.7896695,cooling_tower,POINT (106.7896695 39.8192371)
39.8187237,106.7888478,cooling_tower,POINT (106.7888478 39.8187237)
40.9846007,100.2431256,cooling_tower,POINT (100.2431256 40.9846007)
40.9845943,100.2425832,cooling_tower,POINT (100.2425832 40.9845943)
40.9864033,100.2418328,cooling_tower,POINT (100.2418328 40.9864033)
40.9868072,100.2418317,cooling_tower,POINT (100.2418317 40.9868072)
40.8526465,107.5769317,cooling_tower,POINT (107.5769317 40.8526465)
39.4673744,106.7025182,cooling_tower,POINT (106.7025182 39.4673744)
39.4332694,106.6946147,cooling_tower,POINT (106.6946147 39.4332694)
39.2836095,106.7862617,cooling_tower,POINT (106.7862617 39.2836095)
39.2836198,106.7847866,cooling_tower,POINT (106.7847866 39.2836198)
39.2823554,106.7848053,cooling_tower,POINT (106.7848053 39.2823554)
39.2824011,106.7862671,cooling_tower,POINT (106.7862671 39.2824011)
39.2945766,106.7869404,cooling_tower,POINT (106.7869404 39.2945766)
39.2932507,106.7869710,cooling_tower,POINT (106.786971 39.2932507)
39.3067599,106.7268237,cooling_tower,POINT (106.7268237 39.3067599)
39.3059396,106.7268347,cooling_tower,POINT (106.7268347 39.3059396)
39.2891908,106.7637822,cooling_tower,POINT (106.7637822 39.2891908)
39.2887640,106.7637834,cooling_tower,POINT (106.7637834 39.288764)
39.3197681,106.7878186,cooling_tower,POINT (106.7878186 39.3197681)
37.3427329,58.0476701,cooling_tower,POINT (58.0476701 37.3427329)
37.3419535,58.0505615,cooling_tower,POINT (58.0505615 37.3419535)
37.3423641,58.0490997,cooling_tower,POINT (58.0490997 37.3423641)
49.9412327,18.5716664,cooling_tower,POINT (18.5716664 49.9412327)
49.9418963,18.5715937,cooling_tower,POINT (18.5715937 49.9418963)
47.1493238,27.7137075,cooling_tower,POINT (27.7137075 47.1493238)
40.4330769,71.7983861,cooling_tower,POINT (71.7983861 40.4330769)
40.4330513,71.7987093,cooling_tower,POINT (71.7987093 40.4330513)
40.4325787,71.7986624,cooling_tower,POINT (71.7986624 40.4325787)
40.4326139,71.7983334,cooling_tower,POINT (71.7983334 40.4326139)
39.7052188,106.8315080,cooling_tower,POINT (106.831508 39.7052188)
39.7062803,106.8315379,cooling_tower,POINT (106.8315379 39.7062803)
39.1161342,-84.8052856,cooling_tower,POINT (-84.8052856 39.1161342)
46.9374756,26.3852135,cooling_tower,POINT (26.3852135 46.9374756)
-26.7801949,151.9162094,cooling_tower,POINT (151.9162094 -26.7801949)
-26.7801610,151.9138384,cooling_tower,POINT (151.9138384 -26.780161)
53.6684846,23.9236005,cooling_tower,POINT (23.9236005 53.6684846)
54.9166631,56.0687632,cooling_tower,POINT (56.0687632 54.9166631)
54.9165876,56.0676930,cooling_tower,POINT (56.067693 54.9165876)
54.9158615,56.0677894,cooling_tower,POINT (56.0677894 54.9158615)
54.9159186,56.0688910,cooling_tower,POINT (56.068891 54.9159186)
45.7033699,126.8012694,cooling_tower,POINT (126.8012694 45.7033699)
55.8640389,48.9872941,cooling_tower,POINT (48.9872941 55.8640389)
55.8637986,48.9872652,cooling_tower,POINT (48.9872652 55.8637986)
30.5264435,106.8224656,cooling_tower,POINT (106.8224656 30.5264435)
30.5265882,106.8207857,cooling_tower,POINT (106.8207857 30.5265882)
30.5251706,106.8206152,cooling_tower,POINT (106.8206152 30.5251706)
30.5250013,106.8222467,cooling_tower,POINT (106.8222467 30.5250013)
30.5318298,106.8206497,cooling_tower,POINT (106.8206497 30.5318298)
30.5335814,106.8209479,cooling_tower,POINT (106.8209479 30.5335814)
59.7850974,60.1760955,cooling_tower,POINT (60.1760955 59.7850974)
59.7841648,60.1731598,cooling_tower,POINT (60.1731598 59.7841648)
59.7835850,60.1735775,cooling_tower,POINT (60.1735775 59.783585)
52.5785568,103.9159012,cooling_tower,POINT (103.9159012 52.5785568)
52.5786514,103.9162821,cooling_tower,POINT (103.9162821 52.5786514)
52.5786058,103.9096972,cooling_tower,POINT (103.9096972 52.5786058)
52.5789302,103.9095334,cooling_tower,POINT (103.9095334 52.5789302)
52.5677050,103.9272028,cooling_tower,POINT (103.9272028 52.567705)
52.5454263,103.9363020,cooling_tower,POINT (103.936302 52.5454263)
52.5451353,103.9364785,cooling_tower,POINT (103.9364785 52.5451353)
58.2377320,68.4416266,cooling_tower,POINT (68.44162660000001 58.237732)
54.8724090,56.1099485,cooling_tower,POINT (56.1099485 54.872409)
54.8724120,56.1103508,cooling_tower,POINT (56.1103508 54.872412)
54.8724430,56.1107558,cooling_tower,POINT (56.1107558 54.872443)
54.8794228,56.1167532,cooling_tower,POINT (56.1167532 54.8794228)
54.8791652,56.1167908,cooling_tower,POINT (56.1167908 54.8791652)
54.8789244,56.1168256,cooling_tower,POINT (56.1168256 54.8789244)
54.8793163,56.1174452,cooling_tower,POINT (56.1174452 54.8793163)
54.8790850,56.1174640,cooling_tower,POINT (56.117464 54.879085)
54.8788395,56.1175042,cooling_tower,POINT (56.1175042 54.8788395)
54.8785912,56.1175498,cooling_tower,POINT (56.1175498 54.8785912)
54.8781961,56.1176222,cooling_tower,POINT (56.1176222 54.8781961)
54.8819149,56.1073843,cooling_tower,POINT (56.1073843 54.8819149)
54.8819242,56.1077973,cooling_tower,POINT (56.1077973 54.8819242)
54.8819378,56.1082078,cooling_tower,POINT (56.1082078 54.8819378)
54.8826046,56.1078563,cooling_tower,POINT (56.1078563 54.8826046)
54.8823466,56.1079111,cooling_tower,POINT (56.1079111 54.8823466)
53.6665915,55.9234115,cooling_tower,POINT (55.9234115 53.6665915)
53.6663483,55.9234196,cooling_tower,POINT (55.9234196 53.6663483)
53.6655712,55.9298381,cooling_tower,POINT (55.9298381 53.6655712)
53.6655617,55.9294358,cooling_tower,POINT (55.9294358 53.6655617)
53.6655617,55.9290496,cooling_tower,POINT (55.9290496 53.6655617)
53.6651405,55.9290549,cooling_tower,POINT (55.9290549 53.6651405)
53.6651564,55.9294492,cooling_tower,POINT (55.9294492 53.6651564)
53.6651533,55.9298381,cooling_tower,POINT (55.9298381 53.6651533)
53.6706754,55.9325230,cooling_tower,POINT (55.932523 53.6706754)
53.6708931,55.9325123,cooling_tower,POINT (55.9325123 53.6708931)
53.6711505,55.9325015,cooling_tower,POINT (55.9325015 53.6711505)
53.6713825,55.9325230,cooling_tower,POINT (55.932523 53.6713825)
53.6713746,55.9332365,cooling_tower,POINT (55.9332365 53.6713746)
53.6711601,55.9332606,cooling_tower,POINT (55.9332606 53.6711601)
53.6709090,55.9332553,cooling_tower,POINT (55.9332553 53.670909)
53.6706834,55.9332660,cooling_tower,POINT (55.933266 53.6706834)
53.6655029,55.9438232,cooling_tower,POINT (55.9438232 53.6655029)
53.6652804,55.9438392,cooling_tower,POINT (55.9438392 53.6652804)
53.6821640,55.9679979,cooling_tower,POINT (55.9679979 53.682164)
53.6819098,55.9689286,cooling_tower,POINT (55.9689286 53.6819098)
53.6814126,55.9685961,cooling_tower,POINT (55.9685961 53.6814126)
53.6816651,55.9676163,cooling_tower,POINT (55.9676163 53.6816651)
53.6782257,55.9647578,cooling_tower,POINT (55.9647578 53.6782257)
53.6780129,55.9645996,cooling_tower,POINT (55.9645996 53.6780129)
53.6777936,55.9644332,cooling_tower,POINT (55.9644332 53.6777936)
53.6775744,55.9642992,cooling_tower,POINT (55.9642992 53.6775744)
53.6768244,55.9644278,cooling_tower,POINT (55.9644278 53.6768244)
53.6766226,55.9651547,cooling_tower,POINT (55.9651547 53.6766226)
53.6767148,55.9647846,cooling_tower,POINT (55.9647846 53.6767148)
53.6764575,55.9641596,cooling_tower,POINT (55.9641596 53.6764575)
53.6763701,55.9645190,cooling_tower,POINT (55.964519 53.6763701)
53.6762715,55.9648785,cooling_tower,POINT (55.9648785 53.6762715)
53.6752500,55.9597904,cooling_tower,POINT (55.9597904 53.67525)
53.6750323,55.9596375,cooling_tower,POINT (55.9596375 53.6750323)
53.6739185,55.9588059,cooling_tower,POINT (55.9588059 53.6739185)
53.6741377,55.9589589,cooling_tower,POINT (55.9589589 53.6741377)
53.6743618,55.9591063,cooling_tower,POINT (55.9591063 53.6743618)
53.6742013,55.9597259,cooling_tower,POINT (55.9597259 53.6742013)
53.6739915,55.9595623,cooling_tower,POINT (55.9595623 53.6739915)
53.6737723,55.9594015,cooling_tower,POINT (55.9594015 53.6737723)
53.6737008,55.9586370,cooling_tower,POINT (55.958637 53.6737008)
53.6735467,55.9592539,cooling_tower,POINT (55.9592539 53.6735467)
53.6733210,55.9583393,cooling_tower,POINT (55.9583393 53.673321)
53.6731685,55.9589508,cooling_tower,POINT (55.9589508 53.6731685)
53.6672462,55.9563411,cooling_tower,POINT (55.9563411 53.6672462)
53.6670349,55.9561748,cooling_tower,POINT (55.9561748 53.6670349)
53.6668267,55.9560460,cooling_tower,POINT (55.956046 53.6668267)
53.6665851,55.9558636,cooling_tower,POINT (55.9558636 53.6665851)
53.6663690,55.9556973,cooling_tower,POINT (55.9556973 53.666369)
53.6711187,55.9591788,cooling_tower,POINT (55.9591788 53.6711187)
53.6704350,55.9587111,cooling_tower,POINT (55.9587111 53.670435)
53.6701956,55.9585297,cooling_tower,POINT (55.9585297 53.6701956)
53.6695742,55.9580603,cooling_tower,POINT (55.9580603 53.6695742)
53.6691976,55.9577787,cooling_tower,POINT (55.9577787 53.6691976)
53.6689767,55.9576071,cooling_tower,POINT (55.9576071 53.6689767)
53.6685397,55.9573039,cooling_tower,POINT (55.9573039 53.6685397)
53.6687442,55.9574498,cooling_tower,POINT (55.9574498 53.6687442)
53.6707088,55.9636634,cooling_tower,POINT (55.9636634 53.6707088)
53.6701240,55.9632665,cooling_tower,POINT (55.9632665 53.670124)
53.6695665,55.9628000,cooling_tower,POINT (55.9628 53.6695665)
48.4794950,44.6486789,cooling_tower,POINT (44.6486789 48.479495)
48.4793403,44.6484321,cooling_tower,POINT (44.6484321 48.4793403)
48.4791767,44.6481773,cooling_tower,POINT (44.6481773 48.4791767)
48.4790167,44.6479091,cooling_tower,POINT (44.6479091 48.4790167)
48.4787360,44.6475073,cooling_tower,POINT (44.6475073 48.478736)
33.9661327,116.7741859,cooling_tower,POINT (116.7741859 33.9661327)
33.9650901,116.7745044,cooling_tower,POINT (116.7745044 33.9650901)
33.9639648,116.7750203,cooling_tower,POINT (116.7750203 33.9639648)
33.9627463,116.7751966,cooling_tower,POINT (116.7751966 33.9627463)
33.9688661,116.7708835,cooling_tower,POINT (116.7708835 33.9688661)
33.9682235,116.7702249,cooling_tower,POINT (116.7702249 33.9682235)
33.9730113,116.7717143,cooling_tower,POINT (116.7717143 33.9730113)
33.9734007,116.7723859,cooling_tower,POINT (116.7723859 33.9734007)
55.3455977,85.9941140,cooling_tower,POINT (85.994114 55.3455977)
55.3458605,85.9894532,cooling_tower,POINT (85.9894532 55.3458605)
55.3454653,85.9806727,cooling_tower,POINT (85.9806727 55.3454653)
43.7785004,125.1446700,cooling_tower,POINT (125.14467 43.7785004)
43.7774735,125.1456209,cooling_tower,POINT (125.1456209 43.7774735)
43.6488764,125.5679188,cooling_tower,POINT (125.5679188 43.6488764)
43.6493001,125.5693603,cooling_tower,POINT (125.5693603 43.6493001)
44.1059075,125.9230119,cooling_tower,POINT (125.9230119 44.1059075)
44.1050934,125.9244125,cooling_tower,POINT (125.9244125 44.1050934)
51.8675397,54.7700460,cooling_tower,POINT (54.770046 51.8675397)
41.7269005,123.1875996,cooling_tower,POINT (123.1875996 41.7269005)
41.7272290,123.1889187,cooling_tower,POINT (123.1889187 41.727229)
49.2172227,7.0339572,cooling_tower,POINT (7.0339572 49.2172227)
49.2173768,7.0332813,cooling_tower,POINT (7.0332813 49.2173768)
50.0302633,15.7479226,cooling_tower,POINT (15.7479226 50.0302633)
50.0299959,15.7450959,cooling_tower,POINT (15.7450959 50.0299959)
50.0297394,15.7450994,cooling_tower,POINT (15.7450994 50.0297394)
50.0305223,15.7451780,cooling_tower,POINT (15.745178 50.0305223)
50.0252967,15.7454928,cooling_tower,POINT (15.7454928 50.0252967)
50.0300165,15.7468905,cooling_tower,POINT (15.7468905 50.0300165)
50.0301812,15.7441156,cooling_tower,POINT (15.7441156 50.0301812)
15.6232449,-87.9804472,cooling_tower,POINT (-87.9804472 15.6232449)
15.6160193,-87.9733141,cooling_tower,POINT (-87.9733141 15.6160193)
41.2915695,27.5355749,cooling_tower,POINT (27.5355749 41.2915695)
46.9188511,26.3853103,cooling_tower,POINT (26.3853103 46.9188511)
46.9196396,26.3803301,cooling_tower,POINT (26.3803301 46.9196396)
51.6718699,7.7141550,cooling_tower,POINT (7.714155 51.6718699)
51.6723525,7.7163377,cooling_tower,POINT (7.7163377 51.6723525)
51.6728584,7.7184888,cooling_tower,POINT (7.7184888 51.6728584)
41.4783628,27.3358056,cooling_tower,POINT (27.3358056 41.4783628)
36.8649917,114.5253199,cooling_tower,POINT (114.5253199 36.8649917)
36.8645613,114.5254833,cooling_tower,POINT (114.5254833 36.8645613)
51.5525538,7.1907484,cooling_tower,POINT (7.1907484 51.5525538)
48.0545948,142.1859305,cooling_tower,POINT (142.1859305 48.0545948)
46.9384586,26.3815748,cooling_tower,POINT (26.3815748 46.9384586)
57.5513058,39.7745954,cooling_tower,POINT (39.7745954 57.5513058)
58.0207343,55.8862012,cooling_tower,POINT (55.8862012 58.0207343)
58.0200808,55.8859545,cooling_tower,POINT (55.8859545 58.0200808)
58.0206064,55.8872580,cooling_tower,POINT (55.887258 58.0206064)
58.0199530,55.8870041,cooling_tower,POINT (55.8870041 58.019953)
45.2016048,9.1382110,cooling_tower,POINT (9.138211 45.2016048)
43.2613434,10.8858355,cooling_tower,POINT (10.8858355 43.2613434)
13.0852334,101.0854185,cooling_tower,POINT (101.0854185 13.0852334)
13.0854781,101.0860802,cooling_tower,POINT (101.0860802 13.0854781)
13.1127963,100.9076618,cooling_tower,POINT (100.9076618 13.1127963)
38.8641222,-84.2304306,cooling_tower,POINT (-84.23043060000001 38.8641222)
27.6746322,120.6830956,cooling_tower,POINT (120.6830956 27.6746322)
29.0153274,121.6979170,cooling_tower,POINT (121.697917 29.0153274)
29.0142992,121.6998966,cooling_tower,POINT (121.6998966 29.0142992)
53.8368288,10.7101260,cooling_tower,POINT (10.710126 53.8368288)
34.8124534,117.5677469,cooling_tower,POINT (117.5677469 34.8124534)
34.8124468,117.5687662,cooling_tower,POINT (117.5687662 34.8124468)
34.8123930,117.5765666,cooling_tower,POINT (117.5765666 34.812393)
34.8124160,117.5787306,cooling_tower,POINT (117.5787306 34.812416)
34.8124234,117.5802237,cooling_tower,POINT (117.5802237 34.8124234)
34.8146621,117.5782585,cooling_tower,POINT (117.5782585 34.8146621)
34.8146273,117.5801566,cooling_tower,POINT (117.5801566 34.8146273)
35.3228552,116.9353304,cooling_tower,POINT (116.9353304 35.3228552)
35.3215004,116.9354456,cooling_tower,POINT (116.9354456 35.3215004)
35.3214151,116.9337988,cooling_tower,POINT (116.9337988 35.3214151)
35.3227609,116.9336914,cooling_tower,POINT (116.9336914 35.3227609)
35.3215508,116.9188401,cooling_tower,POINT (116.9188401 35.3215508)
35.3205617,116.9213855,cooling_tower,POINT (116.9213855 35.3205617)
35.3220892,116.9235045,cooling_tower,POINT (116.9235045 35.3220892)
35.3206976,116.9236058,cooling_tower,POINT (116.9236058 35.3206976)
45.0168801,41.0789280,cooling_tower,POINT (41.078928 45.0168801)
43.9974532,116.1541986,cooling_tower,POINT (116.1541986 43.9974532)
43.9843773,116.1364725,cooling_tower,POINT (116.1364725 43.9843773)
44.0021243,116.1152846,cooling_tower,POINT (116.1152846 44.0021243)
43.9997331,116.1164155,cooling_tower,POINT (116.1164155 43.9997331)
34.7921252,116.1273117,cooling_tower,POINT (116.1273117 34.7921252)
31.5405235,104.7962144,cooling_tower,POINT (104.7962144 31.5405235)
57.0877851,65.6258756,cooling_tower,POINT (65.6258756 57.0877851)
45.0895145,7.6648056,cooling_tower,POINT (7.6648056 45.0895145)
40.9994275,-0.3828769,cooling_tower,POINT (-0.3828769 40.9994275)
40.9984570,-0.3837175,cooling_tower,POINT (-0.3837175 40.998457)
40.9975367,-0.3845089,cooling_tower,POINT (-0.3845089 40.9975367)
51.0317399,-114.0668496,cooling_tower,POINT (-114.0668496 51.0317399)
51.0316702,-114.0668639,cooling_tower,POINT (-114.0668639 51.0316702)
-32.8588492,151.4755565,cooling_tower,POINT (151.4755565 -32.8588492)
-32.8588347,151.4754046,cooling_tower,POINT (151.4754046 -32.8588347)
-32.8586831,151.4757224,cooling_tower,POINT (151.4757224 -32.8586831)
-32.8584065,151.4757608,cooling_tower,POINT (151.4757608 -32.8584065)
13.5374763,99.7434215,cooling_tower,POINT (99.7434215 13.5374763)
45.3624538,23.2582076,cooling_tower,POINT (23.2582076 45.3624538)
37.2565906,-86.9789824,cooling_tower,POINT (-86.97898240000001 37.2565906)
37.2573752,-86.9802712,cooling_tower,POINT (-86.9802712 37.2573752)
37.2581459,-86.9815586,cooling_tower,POINT (-86.9815586 37.2581459)
42.7931730,-86.0913775,cooling_tower,POINT (-86.09137749999999 42.793173)
42.7931713,-86.0911649,cooling_tower,POINT (-86.0911649 42.7931713)
42.7931772,-86.0909556,cooling_tower,POINT (-86.0909556 42.7931772)
38.9910302,88.1657244,cooling_tower,POINT (88.1657244 38.9910302)
26.6319816,-81.7613384,cooling_tower,POINT (-81.7613384 26.6319816)
41.0737545,80.1518272,cooling_tower,POINT (80.1518272 41.0737545)
41.0777845,80.1705978,cooling_tower,POINT (80.1705978 41.0777845)
41.0786901,80.1710111,cooling_tower,POINT (80.1710111 41.0786901)
37.1687108,79.9056282,cooling_tower,POINT (79.9056282 37.1687108)
37.1686766,79.9042648,cooling_tower,POINT (79.90426480000001 37.1686766)
53.0670190,49.8682201,cooling_tower,POINT (49.8682201 53.067019)
53.0668031,49.8684159,cooling_tower,POINT (49.8684159 53.0668031)
53.0666112,49.8686170,cooling_tower,POINT (49.868617 53.0666112)
53.0663840,49.8688262,cooling_tower,POINT (49.8688262 53.066384)
53.0666193,49.8694084,cooling_tower,POINT (49.8694084 53.0666193)
53.0668240,49.8691857,cooling_tower,POINT (49.8691857 53.066824)
53.0670207,49.8689818,cooling_tower,POINT (49.8689818 53.0670207)
53.0672254,49.8687860,cooling_tower,POINT (49.868786 53.0672254)
53.0688507,49.8678594,cooling_tower,POINT (49.8678594 53.0688507)
53.0692440,49.8674544,cooling_tower,POINT (49.8674544 53.069244)
53.0690369,49.8676609,cooling_tower,POINT (49.8676609 53.0690369)
53.0688361,49.8671083,cooling_tower,POINT (49.8671083 53.0688361)
53.0686364,49.8672921,cooling_tower,POINT (49.8672921 53.0686364)
53.0682326,49.8669500,cooling_tower,POINT (49.86695 53.0682326)
53.0684390,49.8667449,cooling_tower,POINT (49.8667449 53.068439)
53.0686355,49.8665491,cooling_tower,POINT (49.8665491 53.0686355)
53.0690369,49.8669084,cooling_tower,POINT (49.8669084 53.0690369)
53.0688346,49.8663438,cooling_tower,POINT (49.8663438 53.0688346)
1.2616988,103.6626630,cooling_tower,POINT (103.662663 1.2616988)
1.2689452,103.6751288,cooling_tower,POINT (103.6751288 1.2689452)
19.1783298,-100.2250752,cooling_tower,POINT (-100.2250752 19.1783298)
45.9367912,15.5174240,cooling_tower,POINT (15.517424 45.9367912)
45.9368313,15.5175830,cooling_tower,POINT (15.517583 45.9368313)
45.9369637,15.5175118,cooling_tower,POINT (15.5175118 45.9369637)
45.9369236,15.5173537,cooling_tower,POINT (15.5173537 45.9369236)
45.9364615,15.5177794,cooling_tower,POINT (15.5177794 45.9364615)
45.9364330,15.5176474,cooling_tower,POINT (15.5176474 45.936433)
45.9363990,15.5175159,cooling_tower,POINT (15.5175159 45.936399)
45.9363663,15.5173772,cooling_tower,POINT (15.5173772 45.9363663)
45.9363337,15.5172437,cooling_tower,POINT (15.5172437 45.9363337)
45.9362997,15.5171069,cooling_tower,POINT (15.5171069 45.9362997)
45.9373349,15.5173403,cooling_tower,POINT (15.5173403 45.9373349)
45.9373013,15.5172082,cooling_tower,POINT (15.5172082 45.9373013)
45.9372659,15.5170714,cooling_tower,POINT (15.5170714 45.9372659)
45.9371656,15.5166636,cooling_tower,POINT (15.5166636 45.9371656)
45.9372002,15.5167990,cooling_tower,POINT (15.516799 45.9372002)
45.9372274,15.5169306,cooling_tower,POINT (15.5169306 45.9372274)
58.6199977,31.2267950,cooling_tower,POINT (31.226795 58.6199977)
58.6201597,31.2274737,cooling_tower,POINT (31.2274737 58.6201597)
58.6197700,31.2270257,cooling_tower,POINT (31.2270257 58.61977)
58.6195243,31.2272375,cooling_tower,POINT (31.2272375 58.6195243)
58.6199279,31.2276963,cooling_tower,POINT (31.2276963 58.6199279)
